sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,weather,time_of_day,bbox_only__inner50_median__object_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm
Vestfold::IMG_0509_JPG.rf.ecc299d577ca7ebe3e64d885be72d06c.jpg,Vestfold,45.0,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0509_JPG.rf.ecc299d577ca7ebe3e64d885be72d06c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0509_JPG.rf.ecc299d577ca7ebe3e64d885be72d06c.txt,1920,1080,691,236,724,254,unknown,unknown,1.9833922386,33.0,18.0,0.0171875,0.0166666667,0.0002864583,1.8333333333,0.3684895833,0.2268518519
Vestfold::IMG_0510_JPG.rf.5f799448cae8c5e661a67ccb41bd7e33.jpg,Vestfold,45.0,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0510_JPG.rf.5f799448cae8c5e661a67ccb41bd7e33.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0510_JPG.rf.5f799448cae8c5e661a67ccb41bd7e33.txt,1920,1080,695,239,718,252,unknown,unknown,2.5287265778,23.0,13.0,0.0119791667,0.012037037,0.0001441937,1.7692307692,0.36796875,0.2273148148
Vestfold::IMG_0511_JPG.rf.f6c7564d6339f5a6e49f601a1731cc45.jpg,Vestfold,45.0,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0511_JPG.rf.f6c7564d6339f5a6e49f601a1731cc45.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0511_JPG.rf.f6c7564d6339f5a6e49f601a1731cc45.txt,1920,1080,698,238,722,251,unknown,unknown,2.0747280121,24.0,13.0,0.0125,0.012037037,0.000150463,1.8461538462,0.3697916667,0.2263888889
Vestfold::IMG_0512_JPG.rf.a00578c4c302ddecc5c3ef44044493fa.jpg,Vestfold,45.0,45.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\images\IMG_0512_JPG.rf.a00578c4c302ddecc5c3ef44044493fa.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_45m\labels\IMG_0512_JPG.rf.a00578c4c302ddecc5c3ef44044493fa.txt,1920,1080,696,238,723,254,unknown,unknown,2.5552978516,27.0,16.0,0.0140625,0.0148148148,0.0002083333,1.6875,0.36953125,0.2277777778
Vestfold::IMG_0543_JPG.rf.4a78a813d52c36f69c9a7d324caaa633.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0543_JPG.rf.4a78a813d52c36f69c9a7d324caaa633.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0543_JPG.rf.4a78a813d52c36f69c9a7d324caaa633.txt,1920,1080,702,279,724,290,unknown,unknown,2.348690033,22.0,11.0,0.0114583333,0.0101851852,0.0001167052,2.0,0.3713541667,0.2634259259
Vestfold::IMG_0544_JPG.rf.1f1ef82dcfca4e345ccf554a32bb8303.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0544_JPG.rf.1f1ef82dcfca4e345ccf554a32bb8303.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0544_JPG.rf.1f1ef82dcfca4e345ccf554a32bb8303.txt,1920,1080,701,279,723,291,unknown,unknown,2.0683193207,22.0,12.0,0.0114583333,0.0111111111,0.0001273148,1.8333333333,0.3708333333,0.2638888889
Vestfold::IMG_0545_JPG.rf.15cfccdf64554e27c272ce2e3f400084.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0545_JPG.rf.15cfccdf64554e27c272ce2e3f400084.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0545_JPG.rf.15cfccdf64554e27c272ce2e3f400084.txt,1920,1080,700,277,725,291,unknown,unknown,1.7388837337,25.0,14.0,0.0130208333,0.012962963,0.0001687886,1.7857142857,0.37109375,0.262962963
Vestfold::IMG_0546_JPG.rf.5975f74e67449b1cfd8d6d29af1470dd.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0546_JPG.rf.5975f74e67449b1cfd8d6d29af1470dd.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0546_JPG.rf.5975f74e67449b1cfd8d6d29af1470dd.txt,1920,1080,701,276,723,290,unknown,unknown,2.3972117901,22.0,14.0,0.0114583333,0.012962963,0.000148534,1.5714285714,0.3708333333,0.262037037
Vestfold::IMG_0547_JPG.rf.1bfac0eb07b169f31bd3c127eb2c737a.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0547_JPG.rf.1bfac0eb07b169f31bd3c127eb2c737a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0547_JPG.rf.1bfac0eb07b169f31bd3c127eb2c737a.txt,1920,1080,699,275,726,291,unknown,unknown,1.8706367016,27.0,16.0,0.0140625,0.0148148148,0.0002083333,1.6875,0.37109375,0.262037037
Vestfold::IMG_0548_JPG.rf.d5e91151a87c1b00df47439d95ebb7ca.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0548_JPG.rf.d5e91151a87c1b00df47439d95ebb7ca.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0548_JPG.rf.d5e91151a87c1b00df47439d95ebb7ca.txt,1920,1080,699,275,725,293,unknown,unknown,2.2946321964,26.0,18.0,0.0135416667,0.0166666667,0.0002256944,1.4444444444,0.3708333333,0.262962963
Vestfold::IMG_0549_JPG.rf.832eb31781f20221606e39a2911cec75.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0549_JPG.rf.832eb31781f20221606e39a2911cec75.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0549_JPG.rf.832eb31781f20221606e39a2911cec75.txt,1920,1080,702,277,724,291,unknown,unknown,2.1244375706,22.0,14.0,0.0114583333,0.012962963,0.000148534,1.5714285714,0.3713541667,0.262962963
Vestfold::IMG_0550_JPG.rf.18c29f4076475f599fc8c05045c7480a.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0550_JPG.rf.18c29f4076475f599fc8c05045c7480a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0550_JPG.rf.18c29f4076475f599fc8c05045c7480a.txt,1920,1080,701,277,723,289,unknown,unknown,1.7668101788,22.0,12.0,0.0114583333,0.0111111111,0.0001273148,1.8333333333,0.3708333333,0.262037037
Vestfold::IMG_0551_JPG.rf.12cfa4a4891f50e28e420d96d8d969e2.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0551_JPG.rf.12cfa4a4891f50e28e420d96d8d969e2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0551_JPG.rf.12cfa4a4891f50e28e420d96d8d969e2.txt,1920,1080,702,276,728,291,unknown,unknown,1.8832010031,26.0,15.0,0.0135416667,0.0138888889,0.0001880787,1.7333333333,0.3723958333,0.2625
Vestfold::IMG_0552_JPG.rf.97569f777fd2852639554319a4650d97.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0552_JPG.rf.97569f777fd2852639554319a4650d97.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0552_JPG.rf.97569f777fd2852639554319a4650d97.txt,1920,1080,702,276,726,290,unknown,unknown,2.0910041332,24.0,14.0,0.0125,0.012962963,0.000162037,1.7142857143,0.371875,0.262037037
Vestfold::IMG_0553_JPG.rf.ee1333770cef6cc1ba66a0c55a5a8990.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0553_JPG.rf.ee1333770cef6cc1ba66a0c55a5a8990.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0553_JPG.rf.ee1333770cef6cc1ba66a0c55a5a8990.txt,1920,1080,701,278,724,290,unknown,unknown,2.2078163624,23.0,12.0,0.0119791667,0.0111111111,0.0001331019,1.9166666667,0.37109375,0.262962963
Vestfold::IMG_0554_JPG.rf.e40569828e85018b1eba6b89a2a3cff5.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0554_JPG.rf.e40569828e85018b1eba6b89a2a3cff5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0554_JPG.rf.e40569828e85018b1eba6b89a2a3cff5.txt,1920,1080,701,276,725,290,unknown,unknown,2.0846915245,24.0,14.0,0.0125,0.012962963,0.000162037,1.7142857143,0.3713541667,0.262037037
Vestfold::IMG_0555_JPG.rf.2de522bb192d859ec38373c0da7a3474.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0555_JPG.rf.2de522bb192d859ec38373c0da7a3474.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0555_JPG.rf.2de522bb192d859ec38373c0da7a3474.txt,1920,1080,702,278,726,290,unknown,unknown,2.1550784111,24.0,12.0,0.0125,0.0111111111,0.0001388889,2.0,0.371875,0.262962963
Vestfold::IMG_0556_JPG.rf.bce3166af28b45f3dde4c9866dc71796.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0556_JPG.rf.bce3166af28b45f3dde4c9866dc71796.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0556_JPG.rf.bce3166af28b45f3dde4c9866dc71796.txt,1920,1080,702,277,728,291,unknown,unknown,2.1675577164,26.0,14.0,0.0135416667,0.012962963,0.0001755401,1.8571428571,0.3723958333,0.262962963
Vestfold::IMG_0557_JPG.rf.a2d62596a88f301e35155ae570993c90.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0557_JPG.rf.a2d62596a88f301e35155ae570993c90.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0557_JPG.rf.a2d62596a88f301e35155ae570993c90.txt,1920,1080,701,275,727,292,unknown,unknown,2.2108469009,26.0,17.0,0.0135416667,0.0157407407,0.0002131559,1.5294117647,0.371875,0.2625
Vestfold::IMG_0558_JPG.rf.1f8da87a464b4a16598399a9af440228.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0558_JPG.rf.1f8da87a464b4a16598399a9af440228.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0558_JPG.rf.1f8da87a464b4a16598399a9af440228.txt,1920,1080,701,278,730,291,unknown,unknown,1.9022843838,29.0,13.0,0.0151041667,0.012037037,0.0001818094,2.2307692308,0.37265625,0.2634259259
Vestfold::IMG_0559_JPG.rf.d91dd43b5883820898b127d34df9cbe2.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0559_JPG.rf.d91dd43b5883820898b127d34df9cbe2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0559_JPG.rf.d91dd43b5883820898b127d34df9cbe2.txt,1920,1080,703,278,727,291,unknown,unknown,1.8447675705,24.0,13.0,0.0125,0.012037037,0.000150463,1.8461538462,0.3723958333,0.2634259259
Vestfold::IMG_0560_JPG.rf.5efcddf831d839ecdb3dd729e7b3500f.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0560_JPG.rf.5efcddf831d839ecdb3dd729e7b3500f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0560_JPG.rf.5efcddf831d839ecdb3dd729e7b3500f.txt,1920,1080,701,277,728,292,unknown,unknown,2.1225352287,27.0,15.0,0.0140625,0.0138888889,0.0001953125,1.8,0.3721354167,0.2634259259
Vestfold::IMG_0561_JPG.rf.7cccc51502bcbd4dcd3ee1d51c2a5cdf.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0561_JPG.rf.7cccc51502bcbd4dcd3ee1d51c2a5cdf.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0561_JPG.rf.7cccc51502bcbd4dcd3ee1d51c2a5cdf.txt,1920,1080,702,279,726,290,unknown,unknown,2.3651981354,24.0,11.0,0.0125,0.0101851852,0.0001273148,2.1818181818,0.371875,0.2634259259
Vestfold::IMG_0562_JPG.rf.acec7eb67abe514100685764a11dc137.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0562_JPG.rf.acec7eb67abe514100685764a11dc137.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0562_JPG.rf.acec7eb67abe514100685764a11dc137.txt,1920,1080,703,279,725,291,unknown,unknown,2.5447573662,22.0,12.0,0.0114583333,0.0111111111,0.0001273148,1.8333333333,0.371875,0.2638888889
Vestfold::IMG_0563_JPG.rf.09dc0cac284ff6bf589eb668de3870af.jpg,Vestfold,50.0,50.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\images\IMG_0563_JPG.rf.09dc0cac284ff6bf589eb668de3870af.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_50m\labels\IMG_0563_JPG.rf.09dc0cac284ff6bf589eb668de3870af.txt,1920,1080,703,279,726,291,unknown,unknown,2.3269281387,23.0,12.0,0.0119791667,0.0111111111,0.0001331019,1.9166666667,0.3721354167,0.2638888889
Vestfold::IMG_0564_JPG.rf.72d6e7f54924b9ba6f25f0c3b2b42f19.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0564_JPG.rf.72d6e7f54924b9ba6f25f0c3b2b42f19.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0564_JPG.rf.72d6e7f54924b9ba6f25f0c3b2b42f19.txt,1920,1080,700,308,724,323,unknown,unknown,1.9934957027,24.0,15.0,0.0125,0.0138888889,0.0001736111,1.6,0.3708333333,0.2921296296
Vestfold::IMG_0565_JPG.rf.131deea250c3b85f0d69d9ed66a1d66b.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0565_JPG.rf.131deea250c3b85f0d69d9ed66a1d66b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0565_JPG.rf.131deea250c3b85f0d69d9ed66a1d66b.txt,1920,1080,702,308,725,322,unknown,unknown,1.9250224829,23.0,14.0,0.0119791667,0.012962963,0.0001552855,1.6428571429,0.3716145833,0.2916666667
Vestfold::IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.txt,1920,1080,700,308,724,322,unknown,unknown,2.1697049141,24.0,14.0,0.0125,0.012962963,0.000162037,1.7142857143,0.3708333333,0.2916666667
Vestfold::IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.txt,1920,1080,700,308,725,323,unknown,unknown,2.0379052162,25.0,15.0,0.0130208333,0.0138888889,0.0001808449,1.6666666667,0.37109375,0.2921296296
Vestfold::IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.txt,1920,1080,699,309,726,322,unknown,unknown,2.3853068352,27.0,13.0,0.0140625,0.012037037,0.0001692708,2.0769230769,0.37109375,0.2921296296
Vestfold::IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.txt,1920,1080,700,308,721,322,unknown,unknown,1.8508802652,21.0,14.0,0.0109375,0.012962963,0.0001417824,1.5,0.3700520833,0.2916666667
Vestfold::IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.txt,1920,1080,701,307,722,319,unknown,unknown,1.8031811714,21.0,12.0,0.0109375,0.0111111111,0.0001215278,1.75,0.3705729167,0.2898148148
Vestfold::IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.txt,1920,1080,701,309,722,322,unknown,unknown,1.9914697409,21.0,13.0,0.0109375,0.012037037,0.0001316551,1.6153846154,0.3705729167,0.2921296296
Vestfold::IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.txt,1920,1080,700,307,724,320,unknown,unknown,1.6854145527,24.0,13.0,0.0125,0.012037037,0.000150463,1.8461538462,0.3708333333,0.2902777778
Vestfold::IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.txt,1920,1080,699,309,724,323,unknown,unknown,2.1847810745,25.0,14.0,0.0130208333,0.012962963,0.0001687886,1.7857142857,0.3705729167,0.2925925926
