sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,weather,time_of_day,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
Vestfold::IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0566_JPG.rf.94d70822b06b13506b557d4aec4d9c73.txt,unknown,unknown,24.0,1.06904497,14.0,1.06904497,0.0125,0.00055679,0.01296296,0.00098986,0.00016204,1.961e-05,1.71428571,0.05608378,0.37083333,0.00055679,0.29166667,0.00049493,2.14783525,0.0,0.0,0.0,0.0
Vestfold::IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0567_JPG.rf.544c9ced18b2ef26bc3e7aec0fc426a2.txt,unknown,unknown,25.0,1.06904497,15.0,1.06904497,0.01302083,0.00055679,0.01388889,0.00098986,0.00018084,2.064e-05,1.66666667,0.04867924,0.37109375,0.00055679,0.29212963,0.00049493,2.05941463,0.0,0.0,0.0,0.0
Vestfold::IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0568_JPG.rf.e971007b0df2c9dfaf7f3a72e2c0bf37.txt,unknown,unknown,27.0,1.06904497,13.0,1.06904497,0.0140625,0.00055679,0.01203704,0.00098986,0.00016927,2.064e-05,2.07692308,0.09147038,0.37109375,0.00055679,0.29212963,0.00049493,2.32567382,0.0,0.0,0.0,0.0
Vestfold::IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0569_JPG.rf.730297134c4c29ac9b50d8584a5130a3.txt,unknown,unknown,21.0,1.06904497,14.0,1.06904497,0.0109375,0.00055679,0.01296296,0.00098986,0.00014178,1.807e-05,1.5,0.03925865,0.37005208,0.00055679,0.29166667,0.00049493,1.85088027,0.0,0.0,0.0,0.0
Vestfold::IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0570_JPG.rf.c2ba28a678c1bcfd69dd791ddbfbaf89.txt,unknown,unknown,21.0,1.06904497,12.0,0.0,0.0109375,0.00055679,0.01111111,0.0,0.00012153,6.19e-06,1.75,0.08908708,0.37057292,0.00055679,0.28981481,0.00049493,1.72890699,0.0,0.0,0.0,0.0
Vestfold::IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0571_JPG.rf.d927ee92cd559b3a366b5a70a57547bf.txt,unknown,unknown,21.0,1.06904497,13.0,1.06904497,0.0109375,0.00055679,0.01203704,0.00098986,0.00013166,1.755e-05,1.61538462,0.05226879,0.37057292,0.00055679,0.29212963,0.00049493,1.99146974,0.0,0.0,0.0,0.0
Vestfold::IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0572_JPG.rf.d11fcbbfc5f69d7d82eca66fabf54742.txt,unknown,unknown,24.0,1.06904497,13.0,1.06904497,0.0125,0.00055679,0.01203704,0.00098986,0.00015046,1.91e-05,1.84615385,0.07186959,0.37083333,0.00055679,0.29027778,0.00049493,1.69743276,0.0,0.0,0.0,0.0
Vestfold::IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0573_JPG.rf.6efdcfdf355327b51aaee3efa143154f.txt,unknown,unknown,25.0,1.06904497,14.0,1.06904497,0.01302083,0.00055679,0.01296296,0.00098986,0.00016879,2.013e-05,1.78571429,0.06169216,0.37057292,0.00055679,0.29259259,0.00049493,2.19270039,0.0,0.0,0.0,0.0
Vestfold::IMG_0574_JPG.rf.2b6c9c2ea2322325250479e1eeb7bb5b.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0574_JPG.rf.2b6c9c2ea2322325250479e1eeb7bb5b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0574_JPG.rf.2b6c9c2ea2322325250479e1eeb7bb5b.txt,unknown,unknown,25.0,1.06904497,14.0,1.06904497,0.01302083,0.00055679,0.01296296,0.00098986,0.00016879,2.013e-05,1.78571429,0.06169216,0.37005208,0.00055679,0.29166667,0.00049493,2.27189732,0.0,0.0,0.0,0.0
Vestfold::IMG_0575_JPG.rf.61d14740cb947e552be4d781a52fe85f.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0575_JPG.rf.61d14740cb947e552be4d781a52fe85f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0575_JPG.rf.61d14740cb947e552be4d781a52fe85f.txt,unknown,unknown,22.0,1.06904497,14.0,1.06904497,0.01145833,0.00055679,0.01296296,0.00098986,0.00014853,1.858e-05,1.57142857,0.04486703,0.37083333,0.00055679,0.29074074,0.00049493,2.02118349,0.0,0.0,0.0,0.0
Vestfold::IMG_0576_JPG.rf.13c475f82e6735205f54d6abfa1352c9.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0576_JPG.rf.13c475f82e6735205f54d6abfa1352c9.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0576_JPG.rf.13c475f82e6735205f54d6abfa1352c9.txt,unknown,unknown,21.0,1.06904497,14.0,1.06904497,0.0109375,0.00055679,0.01296296,0.00098986,0.00014178,1.807e-05,1.5,0.03925865,0.37005208,0.00055679,0.29166667,0.00049493,2.19784498,0.0,0.0,0.0,0.0
Vestfold::IMG_0577_JPG.rf.f4b608ddfbfd4cdf56cfa258102dd770.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0577_JPG.rf.f4b608ddfbfd4cdf56cfa258102dd770.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0577_JPG.rf.f4b608ddfbfd4cdf56cfa258102dd770.txt,unknown,unknown,19.0,1.06904497,13.0,1.06904497,0.00989583,0.00055679,0.01203704,0.00098986,0.00011912,1.652e-05,1.46153846,0.03920159,0.37057292,0.00055679,0.29027778,0.00049493,2.21731687,0.0,0.0,0.0,0.0
Vestfold::IMG_0578_JPG.rf.1b47da0ec86cbab9fd31ec0002128fd2.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0578_JPG.rf.1b47da0ec86cbab9fd31ec0002128fd2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0578_JPG.rf.1b47da0ec86cbab9fd31ec0002128fd2.txt,unknown,unknown,23.0,1.06904497,13.0,1.06904497,0.01197917,0.00055679,0.01203704,0.00098986,0.00014419,1.858e-05,1.76923077,0.06533599,0.37057292,0.00055679,0.2912037,0.00049493,1.76719832,0.0,0.0,0.0,0.0
Vestfold::IMG_0579_JPG.rf.e8820c929cb082a69734bb5389a97167.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0579_JPG.rf.e8820c929cb082a69734bb5389a97167.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0579_JPG.rf.e8820c929cb082a69734bb5389a97167.txt,unknown,unknown,22.0,1.06904497,12.0,0.0,0.01145833,0.00055679,0.01111111,0.0,0.00012731,6.19e-06,1.83333333,0.08908708,0.37135417,0.00055679,0.29074074,0.00049493,1.91916966,0.0,0.0,0.0,0.0
Vestfold::IMG_0580_JPG.rf.a09188c93f5ce81df36f6e9b2954723e.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0580_JPG.rf.a09188c93f5ce81df36f6e9b2954723e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0580_JPG.rf.a09188c93f5ce81df36f6e9b2954723e.txt,unknown,unknown,23.0,1.06904497,12.0,0.0,0.01197917,0.00055679,0.01111111,0.0,0.0001331,6.19e-06,1.91666667,0.08908708,0.36953125,0.00055679,0.28981481,0.00049493,1.69085383,0.0,0.0,0.0,0.0
Vestfold::IMG_0581_JPG.rf.725be81488fe2a02bf45bd14ba1f6ee8.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0581_JPG.rf.725be81488fe2a02bf45bd14ba1f6ee8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0581_JPG.rf.725be81488fe2a02bf45bd14ba1f6ee8.txt,unknown,unknown,23.0,1.06904497,13.0,1.06904497,0.01197917,0.00055679,0.01203704,0.00098986,0.00014419,1.858e-05,1.76923077,0.06533599,0.37005208,0.00055679,0.28935185,0.00049493,1.99882209,0.0,0.0,0.0,0.0
Vestfold::IMG_0582_JPG.rf.30688334f73de160498978d0987553cc.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0582_JPG.rf.30688334f73de160498978d0987553cc.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0582_JPG.rf.30688334f73de160498978d0987553cc.txt,unknown,unknown,24.0,1.06904497,13.0,1.06904497,0.0125,0.00055679,0.01203704,0.00098986,0.00015046,1.91e-05,1.84615385,0.07186959,0.36979167,0.00055679,0.29027778,0.00049493,1.91023207,0.0,0.0,0.0,0.0
Vestfold::IMG_0583_JPG.rf.40a368976181ad22ee10076542dbf0fc.jpg,Vestfold,55.0,55.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\images\IMG_0583_JPG.rf.40a368976181ad22ee10076542dbf0fc.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_55m\labels\IMG_0583_JPG.rf.40a368976181ad22ee10076542dbf0fc.txt,unknown,unknown,26.0,1.06904497,14.0,1.06904497,0.01354167,0.00055679,0.01296296,0.00098986,0.00017554,2.064e-05,1.85714286,0.06730054,0.36979167,0.00055679,0.29074074,0.00049493,2.02856374,0.0,0.0,0.0,0.0
Vestfold::IMG_0624_JPG.rf.371e5dad9d34692f3779c4330ce01e1b.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0624_JPG.rf.371e5dad9d34692f3779c4330ce01e1b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0624_JPG.rf.371e5dad9d34692f3779c4330ce01e1b.txt,unknown,unknown,23.0,1.06904497,13.0,1.06904497,0.01197917,0.00055679,0.01203704,0.00098986,0.00014419,1.858e-05,1.76923077,0.06533599,0.36953125,0.00055679,0.29305556,0.00049493,2.27515292,0.0,0.0,0.0,0.0
Vestfold::IMG_0625_JPG.rf.46ad123666ed3ce728cd7ed7c7c84141.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0625_JPG.rf.46ad123666ed3ce728cd7ed7c7c84141.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0625_JPG.rf.46ad123666ed3ce728cd7ed7c7c84141.txt,unknown,unknown,26.0,1.06904497,12.0,0.0,0.01354167,0.00055679,0.01111111,0.0,0.00015046,6.19e-06,2.16666667,0.08908708,0.36979167,0.00055679,0.29351852,0.00049493,2.25302982,0.0,0.0,0.0,0.0
Vestfold::IMG_0626_JPG.rf.404e498daa563b866b8b5dbf0604899d.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0626_JPG.rf.404e498daa563b866b8b5dbf0604899d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0626_JPG.rf.404e498daa563b866b8b5dbf0604899d.txt,unknown,unknown,22.0,1.06904497,11.0,0.0,0.01145833,0.00055679,0.01018519,0.0,0.00011671,5.67e-06,2.0,0.09718591,0.36927083,0.00055679,0.29398148,0.00049493,2.19798541,0.0,0.0,0.0,0.0
Vestfold::IMG_0627_JPG.rf.f983edf611a1ba0a3314cbbb00bc5309.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0627_JPG.rf.f983edf611a1ba0a3314cbbb00bc5309.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0627_JPG.rf.f983edf611a1ba0a3314cbbb00bc5309.txt,unknown,unknown,23.0,1.06904497,11.0,0.0,0.01197917,0.00055679,0.01018519,0.0,0.00012201,5.67e-06,2.09090909,0.09718591,0.36901042,0.00055679,0.29212963,0.00049493,2.36024737,0.0,0.0,0.0,0.0
Vestfold::IMG_0628_JPG.rf.f57a9d48d22773358b7db938e9d493a5.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0628_JPG.rf.f57a9d48d22773358b7db938e9d493a5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0628_JPG.rf.f57a9d48d22773358b7db938e9d493a5.txt,unknown,unknown,25.0,1.06904497,13.0,1.06904497,0.01302083,0.00055679,0.01203704,0.00098986,0.00015673,1.961e-05,1.92307692,0.07840319,0.37005208,0.00055679,0.29305556,0.00049493,2.42679095,0.0,0.0,0.0,0.0
Vestfold::IMG_0629_JPG.rf.a0d339b7cfeb589988608918e6f27989.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0629_JPG.rf.a0d339b7cfeb589988608918e6f27989.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0629_JPG.rf.a0d339b7cfeb589988608918e6f27989.txt,unknown,unknown,24.0,1.06904497,13.0,1.06904497,0.0125,0.00055679,0.01203704,0.00098986,0.00015046,1.91e-05,1.84615385,0.07186959,0.36979167,0.00055679,0.29305556,0.00049493,2.31634402,0.0,0.0,0.0,0.0
Vestfold::IMG_0630_JPG.rf.0ed1a04242c1ff7a353716466b526f04.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0630_JPG.rf.0ed1a04242c1ff7a353716466b526f04.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0630_JPG.rf.0ed1a04242c1ff7a353716466b526f04.txt,unknown,unknown,23.0,1.06904497,10.0,0.0,0.01197917,0.00055679,0.00925926,0.0,0.00011092,5.16e-06,2.3,0.1069045,0.36901042,0.00055679,0.29166667,0.00049493,2.31623268,0.0,0.0,0.0,0.0
Vestfold::IMG_0631_JPG.rf.9542dc73f0c6a7078ddd037bcb22b676.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0631_JPG.rf.9542dc73f0c6a7078ddd037bcb22b676.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0631_JPG.rf.9542dc73f0c6a7078ddd037bcb22b676.txt,unknown,unknown,22.0,1.06904497,10.0,0.0,0.01145833,0.00055679,0.00925926,0.0,0.0001061,5.16e-06,2.2,0.1069045,0.36979167,0.00055679,0.29259259,0.00049493,2.23031187,0.0,0.0,0.0,0.0
Vestfold::IMG_0632_JPG.rf.16476745bdfe328e0784bd670bdbaaf6.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0632_JPG.rf.16476745bdfe328e0784bd670bdbaaf6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0632_JPG.rf.16476745bdfe328e0784bd670bdbaaf6.txt,unknown,unknown,23.0,1.06904497,12.0,0.0,0.01197917,0.00055679,0.01111111,0.0,0.0001331,6.19e-06,1.91666667,0.08908708,0.36953125,0.00055679,0.29259259,0.00049493,2.07678461,0.0,0.0,0.0,0.0
Vestfold::IMG_0633_JPG.rf.20a1f5351c8bc02f49efa5d6153d8d22.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0633_JPG.rf.20a1f5351c8bc02f49efa5d6153d8d22.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0633_JPG.rf.20a1f5351c8bc02f49efa5d6153d8d22.txt,unknown,unknown,22.0,1.06904497,12.0,0.0,0.01145833,0.00055679,0.01111111,0.0,0.00012731,6.19e-06,1.83333333,0.08908708,0.3671875,0.00055679,0.28981481,0.00049493,2.45278883,0.0,0.0,0.0,0.0
Vestfold::IMG_0634_JPG.rf.b6c6e804c625408b4ed11014bf76d2ef.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0634_JPG.rf.b6c6e804c625408b4ed11014bf76d2ef.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0634_JPG.rf.b6c6e804c625408b4ed11014bf76d2ef.txt,unknown,unknown,24.0,1.06904497,12.0,0.0,0.0125,0.00055679,0.01111111,0.0,0.00013889,6.19e-06,2.0,0.08908708,0.36927083,0.00055679,0.29166667,0.00049493,2.42669296,0.0,0.0,0.0,0.0
Vestfold::IMG_0635_JPG.rf.0f79e113ff30dd4a0412c313b90f52a8.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0635_JPG.rf.0f79e113ff30dd4a0412c313b90f52a8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0635_JPG.rf.0f79e113ff30dd4a0412c313b90f52a8.txt,unknown,unknown,20.0,1.06904497,12.0,0.0,0.01041667,0.00055679,0.01111111,0.0,0.00011574,6.19e-06,1.66666667,0.08908708,0.36979167,0.00055679,0.29259259,0.00049493,2.11194015,0.0,0.0,0.0,0.0
Vestfold::IMG_0636_JPG.rf.4c360d16c9769792357511c92b5ac472.jpg,Vestfold,60.0,60.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\images\IMG_0636_JPG.rf.4c360d16c9769792357511c92b5ac472.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_60m\labels\IMG_0636_JPG.rf.4c360d16c9769792357511c92b5ac472.txt,unknown,unknown,23.0,1.06904497,12.0,0.0,0.01197917,0.00055679,0.01111111,0.0,0.0001331,6.19e-06,1.91666667,0.08908708,0.36901042,0.00055679,0.29259259,0.00049493,2.38015366,0.0,0.0,0.0,0.0
