image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00501_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00501_depth_30_light_rain_10AM.txt,30.0,3.53081417,68,53,0.02478134,0.03333333,0.00082604,1.28301887,0.68768222,0.45880503,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00502_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00502_depth_30_light_rain_10AM.txt,30.0,6.75995016,68,16,0.02478134,0.01006289,0.00024937,4.25,0.53571429,0.80377358,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00503_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00503_depth_30_light_rain_10AM.txt,30.0,2.00512314,66,35,0.02405248,0.02201258,0.00052946,1.88571429,0.7048105,0.4827044,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00504_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00504_depth_30_light_rain_10AM.txt,30.0,0.87945741,80,80,0.02915452,0.05031447,0.00146689,1.0,0.55575802,0.7408805,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00505_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00505_depth_30_light_rain_10AM.txt,30.0,2.35126972,79,58,0.02879009,0.03647799,0.0010502,1.36206897,0.46920554,0.79496855,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00506_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00506_depth_30_light_rain_10AM.txt,30.0,2.56887245,72,48,0.02623907,0.03018868,0.00079212,1.5,0.43586006,0.49685535,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00507_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00507_depth_30_light_rain_10AM.txt,30.0,2.08192039,76,31,0.02769679,0.01949686,0.00054,2.4516129,0.50838192,0.51037736,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00508_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00508_depth_30_light_rain_10AM.txt,30.0,1.46371174,78,50,0.02842566,0.03144654,0.00089389,1.56,0.51129738,0.38427673,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00509_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00509_depth_30_light_rain_10AM.txt,30.0,3.38799286,73,74,0.0266035,0.04654088,0.00123815,0.98648649,0.57161079,0.65660377,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00510_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00510_depth_30_light_rain_10AM.txt,30.0,0.67999184,66,55,0.02405248,0.03459119,0.000832,1.2,0.45663265,0.81226415,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00511_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00511_depth_30_light_rain_10AM.txt,30.0,4.3380456,71,63,0.02587464,0.03962264,0.00102522,1.12698413,0.52970117,0.32106918,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00512_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00512_depth_30_light_rain_10AM.txt,30.0,2.14423227,64,59,0.02332362,0.03710692,0.00086547,1.08474576,0.44351312,0.36069182,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00513_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00513_depth_30_light_rain_10AM.txt,30.0,5.10259485,92,42,0.0335277,0.02641509,0.00088564,2.19047619,0.71938776,0.57672956,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00514_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00514_depth_30_light_rain_10AM.txt,30.0,5.97707319,76,78,0.02769679,0.0490566,0.00135871,0.97435897,0.49198251,0.29433962,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00515_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00515_depth_30_light_rain_10AM.txt,30.0,2.66114998,75,38,0.02733236,0.02389937,0.00065323,1.97368421,0.509293,0.51949686,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00516_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00516_depth_30_light_rain_10AM.txt,30.0,2.23532629,70,58,0.0255102,0.03647799,0.00093056,1.20689655,0.26639942,0.3509434,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00517_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00517_depth_30_light_rain_10AM.txt,30.0,2.74626517,57,51,0.02077259,0.03207547,0.00066629,1.11764706,0.44989067,0.49528302,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00518_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00518_depth_30_light_rain_10AM.txt,30.0,2.47887659,75,71,0.02733236,0.04465409,0.0012205,1.05633803,0.55229592,0.4254717,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00519_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00519_depth_30_light_rain_10AM.txt,30.0,3.9698875,66,49,0.02405248,0.03081761,0.00074124,1.34693878,0.38010204,0.25377358,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00520_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00520_depth_30_light_rain_10AM.txt,30.0,4.27514887,79,81,0.02879009,0.0509434,0.00146666,0.97530864,0.48159621,0.26509434,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00521_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00521_depth_30_light_rain_10AM.txt,30.0,7.90439463,87,38,0.03170554,0.02389937,0.00075774,2.28947368,0.73487609,0.85786164,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00522_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00522_depth_30_light_rain_10AM.txt,30.0,4.10454655,73,42,0.0266035,0.02641509,0.00070273,1.73809524,0.74325802,0.51194969,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00523_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00523_depth_30_light_rain_10AM.txt,30.0,3.82089472,78,43,0.02842566,0.02704403,0.00076874,1.81395349,0.51129738,0.22861635,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00524_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00524_depth_30_light_rain_10AM.txt,30.0,1.48379588,95,69,0.03462099,0.04339623,0.00150242,1.37681159,0.7141035,0.77264151,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00525_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00525_depth_30_light_rain_10AM.txt,30.0,7.58522892,69,22,0.02514577,0.01383648,0.00034793,3.13636364,0.40870991,0.30628931,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00526_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00526_depth_30_light_rain_10AM.txt,30.0,4.18516159,75,40,0.02733236,0.02515723,0.00068761,1.875,0.29610058,0.47232704,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00527_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00527_depth_30_light_rain_10AM.txt,30.0,2.15262437,62,61,0.02259475,0.03836478,0.00086684,1.01639344,0.4537172,0.58647799,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00528_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00528_depth_30_light_rain_10AM.txt,30.0,8.23121166,82,30,0.02988338,0.01886792,0.00056384,2.73333333,0.68622449,0.5672956,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00529_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00529_depth_30_light_rain_10AM.txt,30.0,4.99364853,73,52,0.0266035,0.0327044,0.00087005,1.40384615,0.27350583,0.50503145,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00530_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00530_depth_30_light_rain_10AM.txt,30.0,5.91784811,79,29,0.02879009,0.01823899,0.0005251,2.72413793,0.55302478,0.39716981,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00531_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00531_depth_30_light_rain_10AM.txt,30.0,2.25041437,93,50,0.03389213,0.03144654,0.00106579,1.86,0.76585277,0.25786164,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00532_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00532_depth_30_light_rain_10AM.txt,30.0,3.83827114,72,61,0.02623907,0.03836478,0.00100666,1.18032787,0.47376093,0.51226415,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00533_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00533_depth_30_light_rain_10AM.txt,30.0,2.06045032,72,48,0.02623907,0.03018868,0.00079212,1.5,0.42857143,0.43018868,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00534_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00534_depth_30_light_rain_10AM.txt,30.0,3.71344066,99,46,0.03607872,0.02893082,0.00104379,2.15217391,0.76257289,0.41886792,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00535_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00535_depth_30_light_rain_10AM.txt,30.0,9.53836536,83,22,0.03024781,0.01383648,0.00041852,3.77272727,0.3055758,0.60062893,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00536_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00536_depth_30_light_rain_10AM.txt,30.0,11.78484917,89,25,0.0324344,0.01572327,0.00050997,3.56,0.31322886,0.73742138,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00537_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00537_depth_30_light_rain_10AM.txt,30.0,2.58643699,76,78,0.02769679,0.0490566,0.00135871,0.97435897,0.51457726,0.3245283,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00538_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00538_depth_30_light_rain_10AM.txt,30.0,2.55032992,80,46,0.02915452,0.02893082,0.00084346,1.73913043,0.66727405,0.66792453,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00539_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00539_depth_30_light_rain_10AM.txt,30.0,2.09757161,79,73,0.02879009,0.04591195,0.00132181,1.08219178,0.39522595,0.62610063,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00540_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00540_depth_30_light_rain_10AM.txt,30.0,4.06462669,57,58,0.02077259,0.03647799,0.00075774,0.98275862,0.45207726,0.69622642,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00541_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00541_depth_30_light_rain_10AM.txt,30.0,6.98291063,81,25,0.02951895,0.01572327,0.00046413,3.24,0.66927843,0.44937107,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00542_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00542_depth_30_light_rain_10AM.txt,30.0,2.16847754,79,62,0.02879009,0.03899371,0.00112263,1.27419355,0.63101312,0.64654088,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00543_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00543_depth_30_light_rain_10AM.txt,30.0,2.26152802,76,55,0.02769679,0.03459119,0.00095807,1.38181818,0.44059767,0.75,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00544_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00544_depth_30_light_rain_10AM.txt,30.0,1.56133199,81,77,0.02951895,0.04842767,0.00142953,1.05194805,0.4178207,0.69402516,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00545_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00545_depth_30_light_rain_10AM.txt,30.0,2.20504427,63,40,0.02295918,0.02515723,0.00057759,1.575,0.41490525,0.40314465,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00546_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00546_depth_30_light_rain_10AM.txt,30.0,1.46694613,68,59,0.02478134,0.03710692,0.00091956,1.15254237,0.39941691,0.67830189,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00547_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00547_depth_30_light_rain_10AM.txt,30.0,0.95704299,76,82,0.02769679,0.05157233,0.00142839,0.92682927,0.62427114,0.84528302,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00548_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00548_depth_30_light_rain_10AM.txt,30.0,1.47868347,82,58,0.02988338,0.03647799,0.00109009,1.4137931,0.61625364,0.39496855,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00549_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00549_depth_30_light_rain_10AM.txt,30.0,4.87876558,91,24,0.03316327,0.01509434,0.00050058,3.79166667,0.70681487,0.2672956,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00550_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00550_depth_30_light_rain_10AM.txt,30.0,4.40417957,76,33,0.02769679,0.02075472,0.00057484,2.3030303,0.60787172,0.30786164,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00551_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00551_depth_30_light_rain_10AM.txt,30.0,3.7907486,75,75,0.02733236,0.04716981,0.00128926,1.0,0.44369534,0.46006289,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00552_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00552_depth_30_light_rain_10AM.txt,30.0,1.65854979,72,34,0.02623907,0.02138365,0.00056109,2.11764706,0.3356414,0.40628931,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00553_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00553_depth_30_light_rain_10AM.txt,30.0,1.59403527,81,70,0.02951895,0.04402516,0.00129958,1.15714286,0.40215015,0.65849057,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00554_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00554_depth_30_light_rain_10AM.txt,30.0,1.40490818,66,54,0.02405248,0.03396226,0.00081688,1.22222222,0.44351312,0.58993711,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00555_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00555_depth_30_light_rain_10AM.txt,30.0,1.1198163,86,90,0.03134111,0.05660377,0.00177402,0.95555556,0.60349854,0.8591195,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00556_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00556_depth_30_light_rain_10AM.txt,30.0,1.85495639,77,38,0.02806122,0.02389937,0.00067065,2.02631579,0.67401603,0.77358491,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00557_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00557_depth_30_light_rain_10AM.txt,30.0,3.16393876,64,63,0.02332362,0.03962264,0.00092414,1.01587302,0.50145773,0.51352201,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00558_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00558_depth_30_light_rain_10AM.txt,30.0,1.75652993,63,45,0.02295918,0.02830189,0.00064979,1.4,0.38647959,0.70974843,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00559_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00559_depth_30_light_rain_10AM.txt,30.0,6.95438147,59,23,0.02150146,0.01446541,0.00031103,2.56521739,0.4630102,0.29025157,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00560_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00560_depth_30_light_rain_10AM.txt,30.0,1.774997,61,62,0.02223032,0.03899371,0.00086684,0.98387097,0.57416181,0.7591195,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00561_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00561_depth_30_light_rain_10AM.txt,30.0,2.0202682,81,52,0.02951895,0.0327044,0.0009654,1.55769231,0.3646137,0.31823899,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00562_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00562_depth_30_light_rain_10AM.txt,30.0,6.69487715,80,69,0.02915452,0.04339623,0.0012652,1.15942029,0.44861516,0.2254717,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00563_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00563_depth_30_light_rain_10AM.txt,30.0,1.50392342,80,50,0.02915452,0.03144654,0.00091681,1.6,0.29373178,0.61006289,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00564_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00564_depth_30_light_rain_10AM.txt,30.0,4.68009901,76,35,0.02769679,0.02201258,0.00060968,2.17142857,0.47120991,0.38962264,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00565_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00565_depth_30_light_rain_10AM.txt,30.0,1.33104467,80,72,0.02915452,0.04528302,0.0013202,1.11111111,0.39613703,0.63584906,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00566_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00566_depth_30_light_rain_10AM.txt,30.0,7.04551888,88,43,0.03206997,0.02704403,0.0008673,2.04651163,0.68695335,0.51163522,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00567_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00567_depth_30_light_rain_10AM.txt,30.0,39.99060059,58,18,0.02113703,0.01132075,0.00023929,3.22222222,0.42747813,0.52075472,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00568_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00568_depth_30_light_rain_10AM.txt,30.0,11.52520084,66,35,0.02405248,0.02201258,0.00052946,1.88571429,0.35386297,0.65880503,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00569_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00569_depth_30_light_rain_10AM.txt,30.0,1.31565118,73,64,0.0266035,0.04025157,0.00107083,1.140625,0.6805758,0.55974843,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00570_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00570_depth_30_light_rain_10AM.txt,30.0,1.61501729,65,48,0.02368805,0.03018868,0.00071511,1.35416667,0.39668367,0.45660377,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00571_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00571_depth_30_light_rain_10AM.txt,30.0,0.94710034,62,60,0.02259475,0.03773585,0.00085263,1.03333333,0.56741983,0.55283019,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00572_depth_30_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_30\light_rain\10AM\HighresScreenshot00572_depth_30_light_rain_10AM.txt,30.0,2.58533096,69,77,0.02514577,0.04842767,0.00121775,0.8961039,0.56577988,0.84622642,light_rain,10AM
